Order ID,Region,Country
215269649,Sub-Saharan Africa,Mauritania
758564603,Asia,Vietnam
378087890,Sub-Saharan Africa,Benin
744200837,Europe,Kosovo
897577273,Sub-Saharan Africa,Chad
399203526,Sub-Saharan Africa,South Sudan
680378425,Central America and the Caribbean,El Salvador
992713296,Europe,Lithuania
658131968,Middle East and North Africa,Yemen
418870770,Asia,China
187478530,Sub-Saharan Africa,Togo
396816575,Asia,India
650058734,Sub-Saharan Africa,Zimbabwe
170691335,Australia and Oceania,Samoa 
952513206,Australia and Oceania,Tuvalu
109635674,Sub-Saharan Africa,Angola
226482570,Asia,South Korea
807790219,Asia,Uzbekistan
528607451,Europe,Andorra
384295594,Sub-Saharan Africa,Comoros
540528476,Asia,Mongolia
783292424,Australia and Oceania,East Timor
968886268,Middle East and North Africa,Azerbaijan
573921334,Central America and the Caribbean,Dominica
945321452,Europe,Macedonia
350322949,Sub-Saharan Africa,Eritrea
726474654,Asia,Kazakhstan
931637895,Sub-Saharan Africa,Cape Verde
793986499,Europe,Poland
662006795,Australia and Oceania,Tuvalu
954497611,Europe,Estonia
810570275,Europe,Monaco
339648616,Central America and the Caribbean,Haiti
171468961,Asia,Mongolia
106080138,Europe,Norway
463843476,Middle East and North Africa,Pakistan
735432803,Europe,Armenia
931834447,Europe,Macedonia
234347236,Sub-Saharan Africa,Lesotho
144582498,Europe,Portugal
434464061,Sub-Saharan Africa,Sudan
496228253,Europe,Liechtenstein
692423903,Sub-Saharan Africa,Gabon
105912339,Central America and the Caribbean,Antigua and Barbuda 
589867389,Sub-Saharan Africa,Mauritius 
917775380,Europe,Norway
833435142,Sub-Saharan Africa,Gabon
600958001,Sub-Saharan Africa,Uganda
554767787,Europe,Serbia
649600827,Australia and Oceania,Palau
910505950,Middle East and North Africa,Jordan
982844483,Australia and Oceania,East Timor
582290256,Europe,Belgium
844829595,Europe,France
276761329,Europe,Serbia
604696786,Asia,China
925559794,Sub-Saharan Africa,Benin
856586682,Asia,Bhutan
985326278,Asia,India
619639909,Central America and the Caribbean,Grenada
937701404,Australia and Oceania,Tuvalu
937997090,Europe,Georgia
589325797,Middle East and North Africa,Qatar
380798852,Asia,Kyrgyzstan
871840083,Sub-Saharan Africa,Burkina Faso
442185819,Sub-Saharan Africa,Lesotho
241884887,Europe,Spain
141298615,Sub-Saharan Africa,Mozambique
981100833,Asia,Turkmenistan
522277867,Sub-Saharan Africa,Republic of the Congo
196128547,Middle East and North Africa,Syria
154264199,Europe,Andorra
618608653,Sub-Saharan Africa,Ghana
531398236,Central America and the Caribbean,Antigua and Barbuda 
705181777,Sub-Saharan Africa,Sierra Leone
672820603,Sub-Saharan Africa,Nigeria
937488543,Australia and Oceania,Solomon Islands
722671926,Sub-Saharan Africa,Cape Verde
222169578,Sub-Saharan Africa,Guinea-Bissau
150092828,Sub-Saharan Africa,Zimbabwe
390865504,Middle East and North Africa,Israel
449223935,Central America and the Caribbean,Antigua and Barbuda 
800216948,Europe,Iceland
639205873,Sub-Saharan Africa,Uganda
131864535,Sub-Saharan Africa,Kenya
864179265,North America,Canada
892448890,Asia,Malaysia
593284738,Middle East and North Africa,Pakistan
413610637,Middle East and North Africa,Iraq
420662915,Asia,Japan
751990401,Europe,Andorra
265454423,Europe,Albania
589228808,Sub-Saharan Africa,Lesotho
271799886,Europe,San Marino
631966483,Europe,Kosovo
808839929,Europe,Poland
911844050,Asia,Bhutan
670715177,Middle East and North Africa,Turkey
785502135,Sub-Saharan Africa,Mauritius 
676566255,Middle East and North Africa,Israel
734581363,Middle East and North Africa,Syria
970533788,Sub-Saharan Africa,Lesotho
565722358,Australia and Oceania,Papua New Guinea
121758401,Sub-Saharan Africa,Seychelles 
310565745,Sub-Saharan Africa,Zambia
524380719,Europe,Romania
225752151,Middle East and North Africa,Tunisia 
297541368,Sub-Saharan Africa,Tanzania
792922198,Europe,Luxembourg
485380971,Sub-Saharan Africa,Chad
918716514,Asia,Laos
557040154,Sub-Saharan Africa,Cameroon
634775722,Middle East and North Africa,Afghanistan
206659543,Sub-Saharan Africa,Uganda
197740447,Sub-Saharan Africa,Mozambique
253379762,Central America and the Caribbean,Saint Vincent and the Grenadines
989251315,Europe,Vatican City
841341435,Europe,Serbia
115948951,Australia and Oceania,Fiji
539685189,Middle East and North Africa,Jordan
309473979,Australia and Oceania,New Zealand
842551648,Sub-Saharan Africa,Niger
926467025,Sub-Saharan Africa,Liberia
769081437,Sub-Saharan Africa,Comoros
648568713,Sub-Saharan Africa,Sao Tome and Principe
463415181,Europe,Hungary
182419669,Sub-Saharan Africa,Mauritania
294693505,Central America and the Caribbean,Haiti
459660518,Central America and the Caribbean,Grenada
857057034,Europe,Slovenia
836931884,Europe,Liechtenstein
269646394,Europe,Croatia
895874392,Central America and the Caribbean,Jamaica
476602208,Central America and the Caribbean,Honduras
443128669,Australia and Oceania,New Zealand
947065103,Middle East and North Africa,Morocco
410335338,Europe,Czech Republic
475175702,Asia,Vietnam
154135024,Sub-Saharan Africa,Togo
780074632,Sub-Saharan Africa,Republic of the Congo
156168353,Asia,Singapore
205902516,Europe,San Marino
223075950,Central America and the Caribbean,Jamaica
921799981,Middle East and North Africa,Qatar
386498439,Europe,Iceland
821907651,Asia,India
903076446,North America,Mexico
725366151,Middle East and North Africa,Bahrain
454450595,North America,Mexico
776316106,Middle East and North Africa,Kuwait
647261512,Asia,South Korea
443898141,Australia and Oceania,Australia
613149821,Asia,Bhutan
322252881,Europe,Latvia
608756148,Central America and the Caribbean,Costa Rica
330520951,Sub-Saharan Africa,Zambia
215721118,Middle East and North Africa,Iraq
612842977,Asia,India
140685355,Europe,Spain
638359582,North America,Greenland
415289485,Europe,Romania
101211392,Europe,Spain
396174132,Middle East and North Africa,Syria
720539033,Middle East and North Africa,Libya
564979922,Europe,Albania
840483129,Middle East and North Africa,Oman
728347480,Middle East and North Africa,Morocco
830184304,Europe,Czech Republic
917917430,Asia,Bangladesh
383783185,Central America and the Caribbean,Dominica
490330398,Sub-Saharan Africa,Mauritania
320420396,Europe,Belgium
827227008,Asia,Laos
784236562,Asia,Cambodia
835247886,Europe,Netherlands
344372308,North America,Greenland
546033656,Sub-Saharan Africa,South Africa
494968259,Sub-Saharan Africa,Zambia
216224944,Europe,United Kingdom
255165040,Europe,Montenegro
327462375,Sub-Saharan Africa,Mauritius 
669103276,Sub-Saharan Africa,Burkina Faso
686386573,Europe,Montenegro
305923593,Europe,Malta
424638164,Europe,Croatia
659766614,Sub-Saharan Africa,Democratic Republic of the Congo
698857772,Central America and the Caribbean,Honduras
749772965,Sub-Saharan Africa,Sudan
190686023,Sub-Saharan Africa,Guinea-Bissau
720083272,Europe,Norway
506763541,Europe,Poland
939838159,Middle East and North Africa,Qatar
778730952,Central America and the Caribbean,Dominican Republic
203178250,Middle East and North Africa,Yemen
363228881,Europe,Germany
229244172,Sub-Saharan Africa,Sierra Leone
641897952,Middle East and North Africa,Iraq
262176549,Central America and the Caribbean,Cuba
521378791,Sub-Saharan Africa,Equatorial Guinea
671116006,Middle East and North Africa,Libya
933312022,Australia and Oceania,Federated States of Micronesia
250203168,Sub-Saharan Africa,Madagascar
334338271,Australia and Oceania,Tuvalu
718578660,Central America and the Caribbean,Saint Vincent and the Grenadines
106098163,Europe,Belarus
420383107,Europe,Cyprus
955232322,North America,Canada
624757134,Central America and the Caribbean,Guatemala
213381373,Central America and the Caribbean,Nicaragua
125841367,Central America and the Caribbean,Barbados
837185943,Sub-Saharan Africa,Ghana
642776429,Europe,Serbia
608286654,Europe,Greece
519702947,Australia and Oceania,East Timor
233324134,Asia,Nepal
125761544,Sub-Saharan Africa,Burundi
643939006,Sub-Saharan Africa,Tanzania
955092847,Sub-Saharan Africa,Mauritania
296771895,Australia and Oceania,Fiji
226837480,Central America and the Caribbean,Honduras
573463428,Central America and the Caribbean,Panama
785136067,Central America and the Caribbean,Saint Kitts and Nevis 
380654227,Sub-Saharan Africa,Burkina Faso
299129235,Sub-Saharan Africa,Burundi
649984920,Australia and Oceania,Tonga
262957608,Sub-Saharan Africa,Malawi
738096129,Sub-Saharan Africa,Equatorial Guinea
595761811,Europe,Belarus
226628482,Europe,Germany
541682469,Sub-Saharan Africa,Comoros
722222602,Europe,United Kingdom
469860208,Sub-Saharan Africa,Senegal
456519114,Middle East and North Africa,Azerbaijan
974435651,Sub-Saharan Africa,Guinea-Bissau
586158645,Europe,Monaco
174549424,Sub-Saharan Africa,Guinea
692781817,Sub-Saharan Africa,Lesotho
914342153,Europe,Latvia
583029258,Sub-Saharan Africa,Swaziland
862954461,Europe,Netherlands
288541591,Central America and the Caribbean,Trinidad and Tobago
614526975,Australia and Oceania,Solomon Islands
965959441,Europe,Andorra
988200318,Europe,Belarus
396923434,Middle East and North Africa,Egypt
328115117,Australia and Oceania,Kiribati
188074195,Asia,Cambodia
803411996,Sub-Saharan Africa,Republic of the Congo
371052348,Sub-Saharan Africa,Equatorial Guinea
308231580,Sub-Saharan Africa,Botswana
302498519,Europe,Switzerland
561714494,Asia,Taiwan
464053332,Sub-Saharan Africa,The Gambia
808001363,Central America and the Caribbean,Dominican Republic
662357413,Middle East and North Africa,Bahrain
516232812,Sub-Saharan Africa,Uganda
929051387,Central America and the Caribbean,Saint Lucia
280549466,Asia,Philippines
620775878,Europe,Ireland
920091950,Europe,Serbia
219171512,Sub-Saharan Africa,Malawi
779000890,Central America and the Caribbean,Guatemala
430878913,Central America and the Caribbean,Costa Rica
226416909,Middle East and North Africa,Yemen
387538707,Central America and the Caribbean,Panama
756480634,Europe,Ukraine
345791518,Middle East and North Africa,Afghanistan
488332688,Central America and the Caribbean,Saint Vincent and the Grenadines
787277972,North America,United States of America
466113698,Middle East and North Africa,Qatar
618638694,Europe,Sweden
158964288,Asia,North Korea
771514308,Australia and Oceania,Federated States of Micronesia
161025083,Middle East and North Africa,Bahrain
602545440,Asia,South Korea
391436707,Sub-Saharan Africa,Sierra Leone
593372714,Middle East and North Africa,Syria
994339787,Sub-Saharan Africa,Republic of the Congo
550636756,Middle East and North Africa,Lebanon
538874948,Europe,Switzerland
505978190,Sub-Saharan Africa,Rwanda
519182813,Europe,Belgium
716037642,Europe,Georgia
854404008,Europe,Ireland
762455737,Middle East and North Africa,Afghanistan
788679158,Europe,Bulgaria
451873099,Sub-Saharan Africa,Zimbabwe
691148889,Sub-Saharan Africa,Swaziland
715930354,Central America and the Caribbean,Belize
255953824,Middle East and North Africa,Egypt
911268126,Europe,Belarus
302234590,Europe,Netherlands
619527041,Europe,Switzerland
974131810,Middle East and North Africa,Yemen
547347724,Sub-Saharan Africa,Tanzania
840786111,Europe,Netherlands
726370799,Europe,Iceland
496338117,Asia,China
513236892,Asia,Tajikistan
759928452,Europe,Belgium
389586627,Central America and the Caribbean,Belize
875697743,Sub-Saharan Africa,Niger
162060630,Europe,Kosovo
312786614,Europe,Macedonia
762299525,Europe,Sweden
565335690,Asia,Sri Lanka
646943938,Asia,Nepal
652485597,Middle East and North Africa,Libya
297634494,Central America and the Caribbean,Dominica
718376958,Middle East and North Africa,United Arab Emirates
421011817,Central America and the Caribbean,Saint Vincent and the Grenadines
232150399,Asia,Malaysia
148716533,Middle East and North Africa,Oman
687946546,Sub-Saharan Africa,Cameroon
637389266,Europe,Portugal
204906022,Europe,Luxembourg
568670642,Sub-Saharan Africa,Mali
727169454,Sub-Saharan Africa,Madagascar
649201285,Australia and Oceania,Fiji
823877465,Central America and the Caribbean,Saint Kitts and Nevis 
910621821,Sub-Saharan Africa,The Gambia
189170682,Australia and Oceania,Vanuatu
709572875,Europe,Romania
542189729,Middle East and North Africa,Bahrain
527695071,Europe,Serbia
227075231,Sub-Saharan Africa,Cape Verde
171629035,Europe,San Marino
512967813,Europe,Italy
573015391,Europe,Ireland
194008100,Europe,Belarus
188494765,Europe,Greece
989336717,Sub-Saharan Africa,Republic of the Congo
399707782,Sub-Saharan Africa,Seychelles 
343094289,Middle East and North Africa,Lebanon
113295066,North America,Greenland
424421441,Central America and the Caribbean,Antigua and Barbuda 
260897243,Europe,Czech Republic
927458798,Sub-Saharan Africa,Mozambique
199154937,Europe,Liechtenstein
871346986,Europe,Croatia
409708774,Middle East and North Africa,Jordan
400226628,Central America and the Caribbean,Belize
699199378,Europe,Hungary
783238351,Europe,Latvia
199267375,Sub-Saharan Africa,Senegal
814522778,Sub-Saharan Africa,Rwanda
966553390,Sub-Saharan Africa,Niger
413220536,Middle East and North Africa,Libya
782698047,Sub-Saharan Africa,Djibouti
623472249,Asia,North Korea
354341971,Middle East and North Africa,Morocco
914418542,Middle East and North Africa,Azerbaijan
613125789,Middle East and North Africa,Morocco
980200040,Central America and the Caribbean,El Salvador
915690124,Sub-Saharan Africa,Zambia
739957368,Central America and the Caribbean,Trinidad and Tobago
843675601,Sub-Saharan Africa,Democratic Republic of the Congo
337831151,Sub-Saharan Africa,Swaziland
203722846,Europe,Czech Republic
142962014,Asia,Philippines
827472484,Central America and the Caribbean,Saint Vincent and the Grenadines
749490582,Europe,Denmark
271565139,Sub-Saharan Africa,South Africa
276557481,Sub-Saharan Africa,Tanzania
817641437,Europe,Luxembourg
668303334,Europe,Estonia
472342002,Australia and Oceania,Nauru
493868768,Europe,Poland
167307460,Europe,Macedonia
347394406,Europe,Bosnia and Herzegovina
159178435,Australia and Oceania,Solomon Islands
148020875,Middle East and North Africa,Israel
929595553,Asia,Kyrgyzstan
939888799,Central America and the Caribbean,Saint Lucia
485199439,Europe,France
392138803,Europe,Slovakia
657630717,Sub-Saharan Africa,Ghana
898911511,Sub-Saharan Africa,Ghana
803530013,Europe,San Marino
579347550,Sub-Saharan Africa,Guinea-Bissau
504537951,Sub-Saharan Africa,Zimbabwe
477587544,Asia,Laos
467295157,Sub-Saharan Africa,Ghana
962772119,Europe,Netherlands
723442256,Australia and Oceania,Kiribati
829041898,Australia and Oceania,New Zealand
629619872,Central America and the Caribbean,Haiti
895537507,Sub-Saharan Africa,Zambia
667468631,Middle East and North Africa,Pakistan
406399571,Sub-Saharan Africa,Rwanda
643629157,Europe,Montenegro
630768716,Central America and the Caribbean,Belize
589742076,Middle East and North Africa,Jordan
362785565,Asia,Uzbekistan
762448012,Central America and the Caribbean,Saint Lucia
421590745,Sub-Saharan Africa,Nigeria
743387591,Middle East and North Africa,Saudi Arabia
951324880,Middle East and North Africa,Saudi Arabia
